"","SenseDemultiplex","SenseStripped","AntiSenseDemultiplex","AntSenseStripped"
"RIZ.PC019-203_3_3-3.S",146,125,211,165
"RIZ.PC019-203_4_3-4.S",31,26,36,34
"RIZ.PC019-203_5_3-5.S",129576,127715,149486,147438
"RIZ.PC019-203_6_3-6.S",81136,78507,101968,98630
"RIZ.PC019-203_7_3-7.S",44478,43669,47228,46187
"RIZ.PC019-203_8_3-8.S",62192,60228,75887,73387
"RIZ.PC019-205_1_3-1.S",1,1,0,0
"RIZ.PC019-205_2_3-2.S",34057,33436,31536,30852
"RIZ.PC019-205_3_3-3.S",12818,11333,13969,12761
"RIZ.PC019-205_4_3-4.S",14,13,13,10
"RIZ.PC019-205_5_3-5.S",0,0,0,0
"RIZ.PC019-205_6_3-6.S",0,0,0,0
"RIZ.PC019-205_7_3-7.S",7077,6974,7521,7450
"RIZ.PC019-205_8_3-8.S",82,75,104,96
"RIZ.PC019-207_1_3-1.S",11,11,12,12
"RIZ.PC019-207_2_3-2.S",21364,21024,24655,24235
"RIZ.PC019-207_3_3-3.S",67,34,70,44
"RIZ.PC019-207_4_3-4.S",8,8,11,10
"RIZ.PC019-207_5_3-5.S",0,0,0,0
"RIZ.PC019-207_6_3-6.S",178,168,148,136
"RIZ.PC019-207_7_3-7.S",0,0,1,1
"RIZ.PC019-207_8_3-8.S",0,0,2,2
"RIZ.PC019-209_1_3-1.S",0,0,0,0
"RIZ.PC019-209_2_3-2.S",67615,66563,69633,68490
"RIZ.PC019-209_3_3-3.S",15084,14865,19153,18927
"RIZ.PC019-209_4_3-4.S",14,12,4,3
"RIZ.PC019-209_5_3-5.S",39204,38680,43431,42829
"RIZ.PC019-209_6_3-6.S",1,1,0,0
"RIZ.PC019-209_7_3-7.S",0,0,1,1
"RIZ.PC019-209_8_3-8.S",0,0,0,0
"RIZ.PC019-211_1_3-1.S",17879,17651,20525,20293
"RIZ.PC019-211_2_3-2.S",586,494,604,514
"RIZ.PC019-211_3_3-3.S",1786,1565,1661,1514
"RIZ.PC019-211_4_3-4.S",1432,1272,1449,1271
"RIZ.PC019-211_5_3-5.S",16800,16594,16774,16596
"RIZ.PC019-211_6_3-6.S",0,0,0,0
"RIZ.PC019-211_7_3-7.S",0,0,0,0
"RIZ.PC019-211_8_3-8.S",219,199,213,189
"RIZ.PC019-Blank3_1_3-1.S",14129,12694,14309,13227
"RIZ.PC019-Blank3_2_3-2.S",0,0,0,0
"RIZ.PC019-Blank3_3_3-3.S",54,49,48,47
"RIZ.PC019-Blank3_4_3-4.S",3,3,5,4
"RIZ.PC019-Blank3_5_3-5.S",18,16,18,18
"RIZ.PC019-Blank3_6_3-6.S",10981,9575,11270,10254
"RIZ.PC019-Blank3_7_3-7.S",294,257,296,261
"RIZ.PC019-Blank3_8_3-8.S",2404,2123,2503,2282
"RIZ.POS1_1_1-1.S",187135,184457,197785,194849
"RIZ.POS1_6_3-6.S",193449,190298,224476,221061
"RIZ.POS3_1_2-1.S",291623,286079,288563,282851
"RIZ.POS3_1_3-1.S",24320,23866,25374,24895
"RIZ.POS3_2_1-2.S",309739,304143,312122,306620
"RIZ.POS3_2_2-2.S",241828,238080,241600,237824
"RIZ.POS3_2_3-2.S",234042,229754,245405,240312
"RIZ.POS3_3_1-3.S",324367,317652,340886,332656
"RIZ.POS3_3_2-3.S",378420,369952,386075,376154
"RIZ.POS3_3_3-3.S",137843,134380,143815,139949
"RIZ.POS3_4_1-4.S",77108,75268,89081,87346
"RIZ.POS3_4_2-4.S",126064,123207,136236,133848
"RIZ.POS3_4_3-4.S",90230,88222,94159,92577
"RIZ.POS3_5_1-5.S",21290,21090,19826,19660
"RIZ.POS3_5_2-5.S",86975,85842,97712,96523
"RIZ.POS3_5_3-5.S",67281,66662,68066,67471
"RIZ.POS3_6_1-6.S",359175,352022,365107,358296
"RIZ.POS3_6_2-6.S",379665,372690,404444,397534
"RIZ.POS3_7_1-7.S",264987,261351,263873,260629
"RIZ.POS3_7_2-7.S",522021,514075,514341,507465
"RIZ.POS3_7_3-7.S",297685,292920,286370,282245
"RIZ.POS3_8_1-8.S",77467,76191,81411,80221
"RIZ.POS3_8_2-8.S",101420,100425,107802,106582
"RIZ.POS3_8_3-8.S",37507,36894,38131,37579
